name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Amsterdam, Noord-Holland, Nederland",2010-09-20,17.7,13.5,15.5,17.7,13.5,15.5,12.9,84.4,1.126,100,12.5,rain,0,0,51.5,33.3,223.3,1013.3,94.7,18.8,138.7,11.9,5,,2010-09-20T07:22:31,2010-09-20T19:44:08,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-21,18.3,12,15.2,18.3,12,15.2,13.7,91.3,0.166,100,8.33,rain,0,0,31.8,16.3,186.6,1019.7,71.6,5.2,142.8,12.5,6,,2010-09-21T07:24:11,2010-09-21T19:41:46,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-22,21.3,11.4,15.7,21.3,11.4,15.7,12.8,84.3,0,0,0,,0,0,24.2,16.3,146.1,1018.9,18.9,9.3,179.4,15.6,6,,2010-09-22T07:25:51,2010-09-22T19:39:24,0.47,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-23,19.7,12.8,16.1,19.7,12.8,16.1,13.5,85,2.495,100,4.17,rain,0,0,25.4,12.9,163.6,1010.3,63.6,10,126.5,10.9,6,,2010-09-23T07:27:31,2010-09-23T19:37:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-24,17.2,12.8,15.2,17.2,12.8,15.2,12.9,86,2.722,100,12.5,rain,0,0,44.6,24.5,264.3,1001.7,87.5,17.2,119.8,10.6,5,,2010-09-24T07:29:12,2010-09-24T19:34:40,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-25,13.4,8.7,11.4,13.4,7.4,11.3,7,74.6,1.096,100,12.5,rain,0,0,51.5,29.6,320.5,1007.3,72.7,22.5,112.8,9.8,4,,2010-09-25T07:30:52,2010-09-25T19:32:18,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-26,12.8,7.1,9.6,12.8,6.5,9,8,90.3,1.663,100,4.17,rain,0,0,22.9,13.4,83.9,1007.5,59.5,15.9,163.5,14,6,,2010-09-26T07:32:33,2010-09-26T19:29:56,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-27,13.1,6.4,10.6,13.1,6.4,10.6,9.8,94.9,4.066,100,12.5,rain,0,0,20.9,13.6,277.7,1010.8,85,7.3,31.6,2.9,1,,2010-09-27T07:34:14,2010-09-27T19:27:35,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-28,14.6,10.8,13.1,14.6,10.8,13.1,11.8,91.6,0.415,100,8.33,rain,0,0,28,12.7,39.8,1016.2,98,8.8,72.9,6.2,3,,2010-09-28T07:35:55,2010-09-28T19:25:13,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-29,14.4,6.5,10.5,14.4,5.1,9.7,7.2,81.4,0.185,100,4.17,rain,0,0,27.7,17.3,104.3,1019.5,49.8,16.2,157.5,13.6,6,,2010-09-29T07:37:36,2010-09-29T19:22:52,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-09-30,15.2,8.4,10.7,15.2,6,9.7,9.1,89.9,2.954,100,8.33,rain,0,0,27.2,16.9,140.3,1014.4,82.9,9.8,61.2,5.2,3,,2010-09-30T07:39:18,2010-09-30T19:20:31,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-01,16.6,7.5,12,16.6,6.1,11.6,9.1,83.6,0,0,0,,0,0,41.1,26,157,1011.4,56,17.7,148.7,12.9,6,,2010-10-01T07:40:59,2010-10-01T19:18:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-02,18.3,12.3,15.2,18.3,12.3,15.2,13.4,89.5,8.045,100,12.5,rain,0,0,48.6,30.2,165.5,1006.8,96.7,13.4,101.2,8.9,5,,2010-10-02T07:42:41,2010-10-02T19:15:51,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-03,21.9,15.2,18.4,21.9,15.2,18.4,14.6,79.3,0.417,100,4.17,rain,0,0,48.3,30.2,150.9,1002.7,47.7,27.1,142.4,12.2,5,,2010-10-03T07:44:24,2010-10-03T19:13:31,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-04,21.6,15.1,17.7,21.6,15.1,17.7,14.1,80.2,0,0,0,,0,0,38.2,23,141.3,1000.6,94,22.9,119.8,10.5,4,,2010-10-04T07:46:06,2010-10-04T19:11:11,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-05,19.5,13.4,16.5,19.5,13.4,16.5,13.7,83.8,0,0,0,,0,0,36.5,20.8,180.1,1003.1,80.2,13.8,134.4,11.7,5,,2010-10-05T07:47:49,2010-10-05T19:08:52,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-06,18.1,13.7,16.1,18.1,13.7,16.1,14,87.6,0.538,100,12.5,rain,0,0,41.6,26.4,176.6,1008.6,100,25.4,75,6.4,3,,2010-10-06T07:49:32,2010-10-06T19:06:34,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-07,16.1,9,13.5,16.1,9,13.5,12.2,91.7,0,0,0,,0,0,30.5,17.4,86.7,1019.9,83.1,6.1,106.7,9.1,4,,2010-10-07T07:51:15,2010-10-07T19:04:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-08,16.7,13.3,15.1,16.7,13.3,15.1,13.1,88,0,0,0,,0,0,35.6,20.1,90.9,1019.3,83.5,6.5,138.7,12,5,,2010-10-08T07:52:58,2010-10-08T19:01:58,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-09,17.7,10.1,13.7,17.7,10.1,13.7,10.7,82.6,0,0,0,,0,0,30.6,20.8,70.6,1017.1,1.3,13.3,140.1,12.1,5,,2010-10-09T07:54:42,2010-10-09T18:59:41,0.05,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-10,15.9,7.6,11.8,15.9,5.5,11.3,7.4,74.8,0,0,0,,0,0,37.1,25.5,67.9,1015.2,0.4,18.2,148.1,12.7,5,,2010-10-10T07:56:26,2010-10-10T18:57:25,0.09,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-11,15,6.9,10.5,15,4.1,9.2,5.8,73.8,0,0,0,,0,0,37.3,23.9,47.1,1017.9,2.5,14.2,146.7,12.5,5,,2010-10-11T07:58:11,2010-10-11T18:55:09,0.12,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-12,13.2,6.6,9.8,13.2,4.7,8.6,6.9,83.1,0,0,0,,0,0,32.5,23.4,37,1019.5,66.8,13.8,109.9,9.5,5,,2010-10-12T07:59:55,2010-10-12T18:52:54,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-13,13.1,7,10.3,13.1,7,10.2,7.9,85.2,0,0,0,,0,0,21.4,9.1,12.5,1018.7,90.4,17.2,65.3,5.7,3,,2010-10-13T08:01:40,2010-10-13T18:50:40,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-14,12.4,6.3,10.1,12.4,6.3,10,8,87.2,0.041,100,4.17,rain,0,0,23.4,15.3,338.3,1018.3,88.8,25.5,71.5,6.3,3,,2010-10-14T08:03:26,2010-10-14T18:48:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-15,12.6,9,10.6,12.6,7.9,10.4,9.1,90.4,7.372,100,12.5,rain,0,0,24.2,13.8,297.2,1015.2,97.3,21.9,39.7,3.2,2,,2010-10-15T08:05:11,2010-10-15T18:46:14,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-16,10,5.4,8.2,7,2.4,5.4,4.6,79.1,2.183,100,4.17,rain,0,0,57.4,34.6,21.1,1015.2,54.2,32.2,109.2,9.4,4,,2010-10-16T08:06:57,2010-10-16T18:44:02,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-17,10.3,1.9,5.7,10.3,0,4.2,1.8,76.9,0,0,0,,0,0,30.5,17.6,26.9,1024.4,19,37.1,128.1,11.1,5,,2010-10-17T08:08:44,2010-10-17T18:41:51,0.32,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-18,12.1,0.7,7,12.1,0,6.4,4.4,84.2,1.713,100,4.17,rain,0,0,42.5,29.4,203.7,1019.3,68.3,19,85.6,7.5,4,,2010-10-18T08:10:30,2010-10-18T18:39:40,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-19,12.6,7.7,9.9,12.6,5.7,9,7.2,83.9,9.827,100,16.67,rain,0,0,45.4,27.2,266.8,1006.1,86.5,19.8,95.6,8.3,4,,2010-10-19T08:12:17,2010-10-19T18:37:31,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-20,9.2,5.4,7.1,6.7,2.2,4.7,3.8,80.2,11.684,100,16.67,rain,0,0,71.7,21.2,319.3,1010.8,80,29.1,65.1,5.7,2,,2010-10-20T08:14:04,2010-10-20T18:35:23,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-21,11.2,4.2,8.5,11.2,1.6,6.4,3.2,69.8,1.721,100,12.5,rain,0,0,59.8,43.6,244.9,1019.9,69.6,33.6,105.5,9.2,4,,2010-10-21T08:15:52,2010-10-21T18:33:15,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-22,12.5,9,10.5,12.5,5.9,9.5,6.7,77.4,0.185,100,4.17,rain,0,0,43.5,27.9,221.6,1017,94.2,27.7,67.3,5.9,3,,2010-10-22T08:17:40,2010-10-22T18:31:09,0.48,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-23,9.5,5.6,7.9,6.5,1.2,4,5.4,84.3,4.414,100,12.5,rain,0,0,52.2,34.6,197.6,1004.4,97.5,16.3,32.3,2.8,2,,2010-10-23T08:19:28,2010-10-23T18:29:04,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-24,10.8,6.4,8.7,10.8,3.8,6.3,4.1,73.4,2.084,100,16.67,rain,0,0,55.9,32,304.3,1007.8,63.4,24,74.4,6.5,3,,2010-10-24T08:21:16,2010-10-24T18:27:00,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-25,10.4,4.3,6.9,10.4,2.2,5.3,2.7,75.3,0.716,100,12.5,rain,0,0,38.4,20.2,330.4,1023.5,41,29.1,100.7,8.8,4,,2010-10-25T08:23:05,2010-10-25T18:24:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,remote,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-26,9.7,3.5,7.1,6.6,1.4,4.3,3.4,78,0,0,0,,0,0,52.4,35.7,202.5,1026.5,81.1,22.3,32.7,2.8,1,,2010-10-26T08:24:54,2010-10-26T18:22:56,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-27,10.5,7.1,9.1,10.5,2.9,6.9,8,93,3.755,100,12.5,rain,0,0,52.7,30.5,200.4,1019.1,100,4.8,47.4,4.2,2,,2010-10-27T08:26:43,2010-10-27T18:20:55,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-28,13.6,9.6,11.6,13.6,6.6,11,9.9,89.2,0.023,100,4.17,rain,0,0,44.5,30.9,213.8,1016.5,99,9,61.2,5.2,3,,2010-10-28T08:28:32,2010-10-28T18:18:56,0.69,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-29,12.8,7.4,10.2,12.8,3.5,8.8,7.5,83.8,0,0,0,,0,0,41,26.5,169.1,1007.9,85.6,15.2,32,2.6,2,,2010-10-29T08:30:21,2010-10-29T18:16:59,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-30,13.3,9,11.7,13.3,7.3,11.5,8.9,82.9,0.035,100,8.33,rain,0,0,38.5,23.1,189.3,1000.3,82.5,20,56.8,4.9,3,,2010-10-30T08:32:11,2010-10-30T18:15:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-10-31,12.4,6.3,9.2,12.4,4.4,7.9,8.1,93,0.5,100,8.33,rain,0,0,32.4,20.9,111.2,1002.4,73.8,10.8,42.3,3.7,2,,2010-10-31T07:34:01,2010-10-31T17:13:08,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-01,9.4,6.3,8.5,9.4,6,7.8,7.7,94.5,0,0,0,,0,0,19.7,9.6,345.1,1010.9,95.6,2.1,38.1,3.4,2,,2010-11-01T07:35:50,2010-11-01T17:11:14,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-02,13,8.2,10.8,13,6.4,9.9,9.6,92.2,0.443,100,8.33,rain,0,0,48.6,34.9,205,1010.7,95.1,5.9,40.6,3.4,2,,2010-11-02T07:37:40,2010-11-02T17:09:23,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-03,13.8,10.9,12.6,13.8,10.9,12.6,9.7,83,1.105,100,12.5,rain,0,0,62.5,41.5,235.1,1010.1,96.3,14.9,30.5,2.6,2,,2010-11-03T07:39:30,2010-11-03T17:07:33,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-04,15.2,14.4,14.8,15.2,14.4,14.8,12.3,85,1.516,100,12.5,rain,0,0,75.6,48.5,236.8,1015,99.6,12.5,52.3,4.7,2,,2010-11-04T07:41:20,2010-11-04T17:05:44,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-05,14.9,9.6,13.7,14.9,8.5,13.6,11.6,87.8,5.643,100,16.67,rain,0,0,78.4,48.2,248.3,1017.2,100,12.1,47.7,4.1,2,,2010-11-05T07:43:10,2010-11-05T17:03:58,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-06,11.5,6.9,9.5,11.5,6.3,9.1,7.7,88.8,11.707,100,16.67,rain,0,0,32,20,282.6,1013.1,98.7,21.1,57.5,4.9,3,,2010-11-06T07:45:00,2010-11-06T17:02:13,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-07,8.1,3,6.3,7.3,0.2,3.9,3.9,84.7,1.422,100,12.5,rain,0,0,33,22.3,65.4,1005.4,78.6,28.8,65.3,5.5,3,,2010-11-07T07:46:49,2010-11-07T17:00:30,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-08,7.6,2.2,5,3.9,-1.8,1.1,2.8,85.6,0,0,0,,0,0,44.2,28.6,116.2,983.8,83.6,18.6,41.8,3.5,2,,2010-11-08T07:48:39,2010-11-08T16:58:49,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-09,5.4,4,4.7,1.9,-1,0.5,3.1,89.3,2.583,100,12.5,rain,0,0,46.6,27,69.7,979.3,100,8,32,2.7,1,,2010-11-09T07:50:28,2010-11-09T16:57:09,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-10,8.1,2.9,5.8,5.4,0.7,3.2,3.2,83.8,1.33,100,16.67,rain,0,0,33.3,17.7,3.2,991.7,86,27,34.8,3,2,,2010-11-10T07:52:17,2010-11-10T16:55:32,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-11,10.7,3,6.5,10.7,-1.2,2.9,3.9,83.7,8.131,100,16.67,rain,0,0,77.5,49,197.8,994.4,83.5,20.2,14.2,1,1,,2010-11-11T07:54:06,2010-11-11T16:53:57,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-12,12.2,10.3,11.4,12.2,10.3,11.4,6.6,72.4,2.03,100,8.33,rain,0,0,83.5,53.4,245.3,989.4,93.8,11.4,47,4.1,3,,2010-11-12T07:55:55,2010-11-12T16:52:24,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-13,11.3,9.1,10.2,11.3,7.4,9.6,8,86.4,3.333,100,8.33,rain,0,0,48.3,23.6,228.9,993.5,95.5,21.4,18.7,1.6,1,,2010-11-13T07:57:42,2010-11-13T16:50:53,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-14,12.3,8.3,10.8,12.3,4.3,10.1,9.3,90.7,9.077,100,16.67,rain,0,0,68.3,39.1,204.1,994.3,98.4,20.1,15.9,1.4,1,,2010-11-14T07:59:30,2010-11-14T16:49:24,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-15,10,1.7,6.2,8.9,1.7,4.5,3.6,83.6,0.823,100,4.17,rain,0,0,70,22.5,236.2,1012.5,65.1,24.5,34.9,3,2,,2010-11-15T08:01:17,2010-11-15T16:47:57,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-16,9.8,0.4,4,9.8,-0.5,3.3,2.5,91,0,0,0,,0,0,14.1,9.6,160.7,1021.6,54.4,8.7,62.5,5.4,3,,2010-11-16T08:03:03,2010-11-16T16:46:33,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-17,5.4,1.4,4,2.4,-1.5,1.1,2.2,88.5,0,0,0,,0,0,31.4,18.1,93.3,1014.4,98.6,18.4,40.8,3.7,3,,2010-11-17T08:04:49,2010-11-17T16:45:12,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-18,6.3,4.2,5.1,4.8,1,3,3.4,89.1,0.04,100,4.17,rain,0,0,22.8,13.7,109.8,1009.3,98.8,6.5,40.4,3.5,2,,2010-11-18T08:06:34,2010-11-18T16:43:52,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-19,8.1,3.4,6.3,7.8,1.4,4.9,5.1,92.3,0.022,100,4.17,rain,0,0,16.8,12.3,160.3,1013.3,88.1,5.1,16.9,1.5,1,,2010-11-19T08:08:18,2010-11-19T16:42:35,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2010-11-20,8.4,2.9,6.2,7.4,0.9,4.8,4.4,88.2,0.255,100,8.33,rain,0,0,23,12.3,185.3,1014.7,69.2,7.6,41.5,3.5,2,,2010-11-20T08:10:01,2010-11-20T16:41:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
